,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,1-br_units,2-br_units,3-br_units,4-br_units,5-br_units,6-br+_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
1298,49716,FSG DEVELOPMENT FCM - FSG REALTY LLC,2016-10-06T00:00:00,,294186.0,892,FLUSHING AVENUE,Brooklyn,11206.0,3031390012.0,3071834.0,BK-04,34,391.0,BK78,40.702106,-73.936153,40.70193,-73.936074,,Preservation,No,Non Prevailing Wage,21,0,5,0,0,1,1,4,22,0,0,0,0,0,27,0,27,27
1297,49716,FSG DEVELOPMENT FCM - FSG REALTY LLC,2016-10-06T00:00:00,,247933.0,83,EAST 18 STREET,Brooklyn,11226.0,3050990037.0,3117105.0,BK-14,40,51002.0,BK42,40.649155,-73.963012,40.6492,-73.962655,,Preservation,No,Non Prevailing Wage,1,0,6,0,0,0,0,0,1,1,5,0,0,0,7,0,7,7
1296,49716,FSG DEVELOPMENT FCM - FSG REALTY LLC,2016-10-06T00:00:00,,207180.0,825,BEDFORD AVENUE,Brooklyn,11205.0,3017340058.0,3048430.0,BK-03,33,1237.0,BK75,40.695657000000004,-73.956347,40.69566,-73.95604,,Preservation,No,Non Prevailing Wage,2,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
1275,65080,BELVEDERE LXVIII,2016-10-21T00:00:00,2017-03-29T00:00:00,956493.0,210,JAVA STREET,Brooklyn,11222.0,3025510030.0,,BK-01,33,575.0,BK76,40.731801000000004,-73.952426,40.73162,-73.95208000000001,2017-03-29T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,10
1272,61021,316 EAST 91ST STREET,2016-10-26T00:00:00,,974042.0,316,EAST 91 STREET,Manhattan,10128.0,1015530041.0,1050195.0,MN-08,5,154.0,MN32,40.780791,-73.948802,40.780429999999996,-73.948532,,New Construction,No,Non Prevailing Wage,0,0,17,0,0,0,0,1,16,0,0,0,0,0,17,0,17,18
1269,58980,BRIDGE COMMUNITY,2016-10-28T00:00:00,,197981.0,285,BAINBRIDGE STREET,Brooklyn,11233.0,3016830086.0,3047695.0,BK-03,41,381.0,BK61,40.681621,-73.92541700000001,40.68186,-73.92532299999999,,Preservation,No,Non Prevailing Wage,0,4,4,0,0,0,3,0,2,3,0,0,0,0,8,0,8,8
1268,58980,BRIDGE COMMUNITY,2016-10-28T00:00:00,,197980.0,283,BAINBRIDGE STREET,Brooklyn,11233.0,3016830088.0,3047696.0,BK-03,41,381.0,BK61,40.681613,-73.92548599999999,40.68184,-73.925414,,Preservation,No,Non Prevailing Wage,0,1,6,0,0,1,0,0,8,0,0,0,0,0,8,0,8,8
1267,58980,BRIDGE COMMUNITY,2016-10-28T00:00:00,,197979.0,281,BAINBRIDGE STREET,Brooklyn,11233.0,3016830089.0,3047697.0,BK-03,41,381.0,BK61,40.681605,-73.925551,40.68183,-73.9255,,Preservation,No,Non Prevailing Wage,0,2,6,0,0,0,1,0,7,0,0,0,0,0,8,0,8,8
1266,58980,BRIDGE COMMUNITY,2016-10-28T00:00:00,,197971.0,271,BAINBRIDGE STREET,Brooklyn,11233.0,3016820045.0,3047588.0,BK-03,36,381.0,BK61,40.681515000000005,-73.926362,40.68177,-73.926052,,Preservation,No,Non Prevailing Wage,0,7,5,0,0,0,3,1,5,3,0,0,0,0,12,0,12,12
1262,58658,LA CASA NUESTRA HDFC.YR15.FY17,2016-11-03T00:00:00,,19615.0,12,EAST 116 STREET,Manhattan,10029.0,1016210065.0,1051658.0,MN-11,9,184.0,MN34,40.800422,-73.945908,40.800090000000004,-73.945854,,Preservation,No,Non Prevailing Wage,4,6,0,0,0,0,0,0,1,1,8,0,0,0,10,0,10,10
1261,58658,LA CASA NUESTRA HDFC.YR15.FY17,2016-11-03T00:00:00,,19358.0,162,EAST 111 STREET,Manhattan,10029.0,1016380048.0,1052187.0,MN-11,8,172.0,MN33,40.795209,-73.943435,40.79504,-73.943605,,Preservation,No,Non Prevailing Wage,2,5,0,0,0,0,0,0,6,0,1,0,0,0,7,0,7,7
1260,58658,LA CASA NUESTRA HDFC.YR15.FY17,2016-11-03T00:00:00,,18802.0,195,EAST 100 STREET,Manhattan,10029.0,1016280032.0,1051802.0,MN-11,8,166.0,MN33,40.787902,-73.947789,40.78815,-73.94783199999999,,Preservation,No,Non Prevailing Wage,6,2,0,0,0,0,0,0,1,0,7,0,0,0,8,0,8,8
1259,58658,LA CASA NUESTRA HDFC.YR15.FY17,2016-11-03T00:00:00,,2544.0,1411,5 AVENUE,Manhattan,10029.0,1016210071.0,1051662.0,MN-11,9,184.0,MN34,40.800371000000005,-73.946663,40.800259999999994,-73.946364,,Preservation,No,Non Prevailing Wage,4,4,0,0,0,0,0,1,0,4,3,0,0,0,8,0,8,8
1258,58658,LA CASA NUESTRA HDFC.YR15.FY17,2016-11-03T00:00:00,,525.0,2334,1 AVENUE,Manhattan,10035.0,1018070047.0,1054881.0,MN-11,8,192.0,MN34,40.79838,-73.93365899999999,40.79827,-73.93334499999999,,Preservation,No,Non Prevailing Wage,6,3,0,0,0,0,0,0,1,4,0,0,4,0,9,0,9,9
1257,65064,126 INDIA REALTY LLC,2016-11-04T00:00:00,2017-10-16T00:00:00,951678.0,126,INDIA STREET,Brooklyn,11222.0,3025400036.0,,BK-01,33,565.0,BK76,40.732236,-73.955442,40.73206,-73.95512099999999,2017-10-16T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,2,8
1255,63368,Marion Avenue Residence,2016-11-10T00:00:00,,94395.0,2681,MARION AVENUE,Bronx,10458.0,2032870094.0,2128449.0,BX-07,15,40502.0,BX05,40.865078999999994,-73.890312,40.8655,-73.890348,,New Construction,No,Non Prevailing Wage,0,0,99,0,0,1,59,0,41,0,0,0,0,0,100,0,100,100
1254,58697,MONTAGUE PIERREPONT APARTMENTS,2016-11-15T00:00:00,,967724.0,146,PIERREPONT STREET,Brooklyn,11201.0,3002440026.0,,BK-02,33,9.0,BK09,40.69477,-73.99148199999999,40.69447,-73.99158299999999,,New Construction,No,Non Prevailing Wage,0,0,18,0,0,0,4,5,9,0,0,0,0,0,18,0,18,86
1252,61741,"RIVERSIDE CENTER, BUILDING 3",2016-11-16T00:00:00,,983464.0,10,RIVERSIDE BOULEVARD,Manhattan,10069.0,1011710155.0,,MN-07,6,151.0,MN14,40.774151,-73.991826,40.77295,-73.99250500000001,,New Construction,No,Non Prevailing Wage,0,0,64,0,0,0,11,10,41,2,0,0,0,0,64,0,64,272
1251,61738,"RIVERSIDE CENTER, BUILDING 1",2016-11-16T00:00:00,,974201.0,400,WEST 61 STREET,Manhattan,10023.0,1011710154.0,,MN-07,6,151.0,MN14,40.773365999999996,-73.99077199999999,40.77345,-73.991996,,New Construction,No,Non Prevailing Wage,0,0,156,0,0,0,32,31,93,0,0,0,0,0,156,0,156,646
1250,61736,"RIVERSIDE CENTER, BUILDING 4",2016-11-16T00:00:00,,974200.0,663,WEST 59 STREET,Manhattan,10019.0,,,MN-07,6,151.0,MN14,40.772372999999995,-73.992223,,,,New Construction,No,Non Prevailing Wage,0,0,49,0,0,0,0,18,28,3,0,0,0,0,49,0,49,214
1245,53555,CROTONA ESTATES,2016-11-22T00:00:00,2016-11-22T00:00:00,957476.0,1700,CROTONA PARK EAST,Bronx,10457.0,2029420001.0,,BX-03,17,163.0,BX99,40.837941,-73.89525400000001,40.83853,-73.89299100000001,2016-11-22T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,102,0,0,0,0,56,25,16,5,0,0,0,102,0,102,103
1244,53555,CROTONA ESTATES,2016-11-22T00:00:00,2016-11-22T00:00:00,60008.0,1738,CROTONA PARK EAST,Bronx,10457.0,2029420001.0,,BX-03,17,163.0,BX99,40.837941,-73.89525400000001,40.83853,-73.89299100000001,2016-11-22T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,50,0,0,0,0,17,27,5,1,0,0,0,50,0,50,51
1243,59031,FAC RENAISSANCE LP.YR15.FY17,2016-11-23T00:00:00,,388137.0,579,WARREN STREET,Brooklyn,11217.0,3003950048.0,3006284.0,BK-02,33,127.0,BK38,40.681591,-73.981392,40.68172,-73.981122,,Preservation,No,Non Prevailing Wage,0,7,1,0,0,0,0,4,4,0,0,0,0,0,8,0,8,8
1242,59031,FAC RENAISSANCE LP.YR15.FY17,2016-11-23T00:00:00,,383810.0,680,UNION STREET,Brooklyn,11215.0,3009550039.0,3020066.0,BK-06,39,133.0,BK37,40.676689,-73.981206,40.67642,-73.98111999999999,,Preservation,No,Non Prevailing Wage,0,7,3,0,0,0,1,9,0,0,0,0,0,0,10,0,10,10
1241,59031,FAC RENAISSANCE LP.YR15.FY17,2016-11-23T00:00:00,,383808.0,677,UNION STREET,Brooklyn,11215.0,3009520067.0,3019733.0,BK-06,39,131.0,BK37,40.677107,-73.982244,40.67736,-73.982215,2018-03-28T00:00:00,Preservation,No,Non Prevailing Wage,0,6,2,0,0,0,0,8,0,0,0,0,0,0,8,0,8,8
1240,59031,FAC RENAISSANCE LP.YR15.FY17,2016-11-23T00:00:00,,355781.0,643,PRESIDENT STREET,Brooklyn,11215.0,3009550052.0,3020075.0,BK-06,39,133.0,BK37,40.676066,-73.98161400000001,40.67615,-73.98130400000001,,Preservation,No,Non Prevailing Wage,1,7,2,0,0,0,0,10,0,0,0,0,0,0,10,0,10,10
1239,59031,FAC RENAISSANCE LP.YR15.FY17,2016-11-23T00:00:00,,208777.0,332,BERGEN STREET,Brooklyn,11217.0,3003890022.0,3005988.0,BK-02,33,127.0,BK38,40.682975,-73.980876,40.682759999999995,-73.980938,,Preservation,No,Non Prevailing Wage,0,1,7,0,0,0,0,0,8,0,0,0,0,0,8,0,8,8
1238,59031,FAC RENAISSANCE LP.YR15.FY17,2016-11-23T00:00:00,,208772.0,322,BERGEN STREET,Brooklyn,11217.0,3003890013.0,3005986.0,BK-02,33,127.0,BK38,40.683082,-73.981154,40.68295,-73.98141700000001,,Preservation,No,Non Prevailing Wage,2,8,0,0,0,1,3,3,5,0,0,0,0,0,11,0,11,11
1237,59031,FAC RENAISSANCE LP.YR15.FY17,2016-11-23T00:00:00,,208771.0,320,BERGEN STREET,Brooklyn,11217.0,3003890012.0,3005985.0,BK-02,33,127.0,BK38,40.683104,-73.981208,40.68298,-73.9815,,Preservation,No,Non Prevailing Wage,1,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3
1236,59031,FAC RENAISSANCE LP.YR15.FY17,2016-11-23T00:00:00,,131213.0,76,5 AVENUE,Brooklyn,11217.0,3009340041.0,3018666.0,BK-06,39,12901.0,BK37,40.680690999999996,-73.977574,40.680690000000006,-73.97779399999999,,Preservation,No,Non Prevailing Wage,2,3,1,0,0,0,3,0,3,0,0,0,0,0,6,0,6,6
1232,58631,603 JACKSON AVENUE,2016-11-30T00:00:00,,967649.0,605,JACKSON AVENUE,Bronx,10455.0,2026230213.0,2091320.0,BX-01,8,73.0,BX34,40.814748,-73.90854200000001,40.814820000000005,-73.908849,,New Construction,No,Non Prevailing Wage,0,0,25,0,0,0,0,15,10,0,0,0,0,0,25,0,25,25
1229,61016,10 MONTIETH STREET,2016-12-08T00:00:00,,972241.0,1,MONTIETH STREET,Brooklyn,11206.0,,,BK-04,34,391.0,BK78,40.701338,-73.936633,,,,New Construction,No,Non Prevailing Wage,0,0,100,0,0,0,32,54,14,0,0,0,0,0,100,0,100,500
1228,58793,PCMH. 500 GATES AVENUE,2016-12-08T00:00:00,,974501.0,500,GATES AVENUE,Brooklyn,11216.0,3018140017.0,,BK-03,36,265.0,BK75,40.686746,-73.945939,40.68653,-73.945799,,New Construction,No,Prevailing Wage,48,0,20,0,0,0,68,0,0,0,0,0,0,0,68,0,68,68
1219,58926,517-525 WEST 45TH STREET (CURE),2016-12-13T00:00:00,,968047.0,517,WEST 45 STREET,Manhattan,10036.0,1010740018.0,1083791.0,MN-04,3,129.0,MN15,40.762060999999996,-73.99526,40.76222,-73.995098,,Preservation,No,Non Prevailing Wage,3,1,0,0,0,0,1,1,2,0,0,0,0,0,4,0,4,29
1216,59004,541 4TH AVENUE,2016-12-15T00:00:00,,970803.0,541,4 AVENUE,Brooklyn,11215.0,3010470003.0,,BK-07,39,141.0,BK37,40.666645,-73.991799,40.66633,-73.99163,,New Construction,No,Non Prevailing Wage,0,0,27,0,0,0,8,11,8,0,0,0,0,0,27,0,27,135
1214,63371,Scott Tower (HDC),2016-12-20T00:00:00,,101663.0,3400,PAUL AVENUE,Bronx,10468.0,2032510420.0,2015444.0,BX-07,11,409.0,BX28,40.87719,-73.889569,40.87744,-73.888885,,Preservation,No,Non Prevailing Wage,0,0,0,0,352,0,2,60,206,84,0,0,0,0,0,352,352,352
1201,60779,888 FOUNTAIN AVENUE BUILDING A2,2016-12-22T00:00:00,,974205.0,911,ERSKINE STREET,Brooklyn,11239.0,3045867501.0,,BK-05,42,1070.0,BK82,40.655208,-73.86771,40.65395,-73.86679000000001,,New Construction,No,Non Prevailing Wage,27,80,159,0,0,1,40,121,64,42,0,0,0,0,267,0,267,267
1200,58955,STORY AVENUE WEST,2016-12-22T00:00:00,,968078.0,1520,STORY AVENUE,Bronx,10473.0,2036230010.0,2128970.0,BX-09,17,28.0,BX09,40.821694,-73.877424,40.820809999999994,-73.87899,,New Construction,No,Non Prevailing Wage,20,20,139,44,0,0,34,86,69,34,0,0,0,0,223,0,223,223
1199,52775,JAMAICA CROSSING (MID-RISE),2016-12-22T00:00:00,,974241.0,148-10,ARCHER AVENUE,Queens,11435.0,4099980091.0,,QN-12,27,208.0,QN61,40.70098,-73.805869,40.70053,-73.806783,,New Construction,No,Non Prevailing Wage,0,26,78,25,0,1,12,46,60,12,0,0,0,0,130,0,130,130
1198,52774,JAMAICA CROSSING (HIGH-RISE),2016-12-22T00:00:00,,974242.0,147-40,ARCHER AVENUE,Queens,11435.0,4099980091.0,4214004.0,QN-12,27,208.0,QN61,40.700835999999995,-73.806551,40.70053,-73.806783,,New Construction,No,Non Prevailing Wage,0,0,90,0,448,1,98,202,217,22,0,0,0,0,539,0,539,539
1196,60505,545 EAST 166TH ST,2016-12-27T00:00:00,,975132.0,545,EAST 166 STREET,Bronx,10456.0,2026080060.0,,BX-03,16,185.0,BX35,40.827884000000005,-73.907512,40.828379999999996,-73.906525,,New Construction,No,Non Prevailing Wage,8,8,24,0,0,1,4,25,12,0,0,0,0,0,41,0,41,41
1195,63369,Brighton Houses Coop,2016-12-28T00:00:00,,213417.0,500,BRIGHTWATER COURT,Brooklyn,11235.0,3086900091.0,3245104.0,BK-13,48,36002.0,BK19,40.575745,-73.96221700000001,40.57542,-73.96209499999999,,Preservation,No,Non Prevailing Wage,0,0,0,0,193,0,0,96,97,0,0,0,0,0,0,193,193,193
1194,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,24685.0,1618,MADISON AVENUE,Manhattan,10029.0,1016140014.0,1051581.0,MN-11,9,17401.0,MN33,40.795008,-73.948495,40.795120000000004,-73.948737,,Preservation,No,Non Prevailing Wage,0,6,2,0,0,0,0,0,4,4,0,0,0,0,8,0,8,8
1193,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,24098.0,2026,LEXINGTON AVENUE,Manhattan,10035.0,1017720055.0,1054448.0,MN-11,9,196.0,MN34,40.803259000000004,-73.938248,40.80346,-73.9384,,Preservation,No,Non Prevailing Wage,1,13,2,0,0,0,0,4,12,0,0,0,0,0,16,0,16,16
1192,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,24002.0,1691,LEXINGTON AVENUE,Manhattan,10029.0,1016340024.0,1052025.0,MN-11,8,172.0,MN33,40.792396999999994,-73.946157,40.79228,-73.945937,,Preservation,No,Non Prevailing Wage,0,5,1,0,0,0,1,5,0,0,0,0,0,0,6,0,6,6
1191,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,20495.0,156,EAST 124 STREET,Manhattan,10035.0,1017720050.0,1054446.0,MN-11,8,196.0,MN34,40.803484000000005,-73.937428,40.803329999999995,-73.937649,,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
1190,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,20493.0,154,EAST 124 STREET,Manhattan,10035.0,1017720150.0,1054457.0,MN-11,8,196.0,MN34,40.803503000000006,-73.93746800000001,40.80336,-73.937714,,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,8,0,0,0,0,0,0,0,8,0,8,8
1189,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,20430.0,129,EAST 123 STREET,Manhattan,10035.0,1017720013.0,1054430.0,MN-11,9,196.0,MN34,40.803287,-73.938859,40.80343,-73.938649,,Preservation,No,Non Prevailing Wage,0,12,5,0,0,1,6,1,11,0,0,0,0,0,18,0,18,18
1188,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,20397.0,224,EAST 122 STREET,Manhattan,10035.0,1017860039.0,1079434.0,MN-11,8,194.0,MN34,40.801455,-73.936513,40.80115,-73.936369,,Preservation,No,Non Prevailing Wage,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4
1187,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,20135.0,210,EAST 119 STREET,Manhattan,10035.0,1017830042.0,1054541.0,MN-11,8,188.0,MN34,40.799671999999994,-73.93809300000001,40.7994,-73.938075,,Preservation,No,Non Prevailing Wage,0,10,3,0,0,0,8,4,1,0,0,0,0,0,13,0,13,13
1186,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19843.0,212,EAST 117 STREET,Manhattan,10035.0,1016660041.0,1052594.0,MN-11,8,188.0,MN34,40.798396000000004,-73.938997,40.79815,-73.939001,,Preservation,No,Non Prevailing Wage,1,3,10,0,0,0,0,3,1,8,2,0,0,0,14,0,14,14
1185,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19808.0,155,EAST 117 STREET,Manhattan,10035.0,1016450124.0,1052360.0,MN-11,8,182.0,MN34,40.799105,-73.94064,40.79927,-73.940484,,Preservation,No,Non Prevailing Wage,0,3,0,0,0,0,0,2,0,1,0,0,0,0,3,0,3,3
1184,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19799.0,140,EAST 117 STREET,Manhattan,10035.0,1016440057.0,1052313.0,MN-11,8,182.0,MN34,40.799459999999996,-73.941528,40.7992,-73.941485,,Preservation,No,Non Prevailing Wage,0,4,0,0,0,0,1,3,0,0,0,0,0,0,4,0,4,4
1183,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19793.0,120,EAST 117 STREET,Manhattan,10035.0,1016440164.0,1052331.0,MN-11,8,182.0,MN34,40.799644,-73.94196099999999,40.799440000000004,-73.942048,,Preservation,No,Non Prevailing Wage,0,4,1,0,0,0,0,0,5,0,0,0,0,0,5,0,5,5
1182,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19787.0,112,EAST 117 STREET,Manhattan,10035.0,1016440068.0,1052319.0,MN-11,8,182.0,MN34,40.799718,-73.942134,40.79956,-73.94233,,Preservation,No,Non Prevailing Wage,0,9,1,0,0,0,1,9,0,0,0,0,0,0,10,0,10,10
1181,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19698.0,316,EAST 116 STREET,Manhattan,10029.0,1016870043.0,1052926.0,MN-11,8,188.0,MN34,40.796713000000004,-73.937102,40.79637,-73.937023,,Preservation,No,Non Prevailing Wage,0,7,2,0,0,0,3,0,6,0,0,0,0,0,9,0,9,9
1180,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19638.0,161,EAST 116 STREET,Manhattan,10029.0,1016440026.0,1052293.0,MN-11,8,182.0,MN34,40.798375,-73.941016,40.79861,-73.940864,,Preservation,No,Non Prevailing Wage,0,1,2,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3
1179,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19578.0,429,EAST 115 STREET,Manhattan,10029.0,1017090013.0,1053048.0,MN-11,8,178.0,MN34,40.794993,-73.935114,40.79507,-73.934648,,Preservation,No,Non Prevailing Wage,0,11,13,0,0,0,7,0,17,0,0,0,0,0,24,0,24,24
1178,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19576.0,426,EAST 115 STREET,Manhattan,10029.0,1017080036.0,1053026.0,MN-11,8,178.0,MN34,40.794990999999996,-73.93515699999999,40.79468,-73.93494799999999,,Preservation,No,Non Prevailing Wage,0,13,10,0,0,1,0,6,18,0,0,0,0,0,24,0,24,24
1177,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19573.0,423,EAST 115 STREET,Manhattan,10029.0,1017090010.0,1053046.0,MN-11,8,178.0,MN34,40.795032,-73.935211,40.79511,-73.934857,,Preservation,No,Non Prevailing Wage,0,15,3,0,0,0,12,0,6,0,0,0,0,0,18,0,18,18
1176,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19572.0,422,EAST 115 STREET,Manhattan,10029.0,1017080039.0,1053028.0,MN-11,8,178.0,MN34,40.795018,-73.935222,40.79476,-73.935147,,Preservation,No,Non Prevailing Wage,0,5,3,0,0,0,4,1,3,0,0,0,0,0,8,0,8,8
1175,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19568.0,415,EAST 115 STREET,Manhattan,10029.0,1017090007.0,1053044.0,MN-11,8,178.0,MN34,40.795087,-73.93534100000001,40.79521,-73.935038,,Preservation,No,Non Prevailing Wage,0,16,14,0,0,0,13,3,11,3,0,0,0,0,30,0,30,30
1174,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19469.0,344,EAST 112 STREET,Manhattan,10029.0,1016830031.0,1052883.0,MN-11,8,180.0,MN34,40.793746,-73.937929,40.793479999999995,-73.937951,,Preservation,No,Non Prevailing Wage,0,10,8,0,0,0,7,5,0,6,0,0,0,0,18,0,18,18
1173,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19466.0,334,EAST 112 STREET,Manhattan,10029.0,1016830036.0,1052885.0,MN-11,8,180.0,MN34,40.793883,-73.938257,40.79367,-73.938405,,Preservation,No,Non Prevailing Wage,0,6,8,0,0,0,10,0,0,4,0,0,0,0,14,0,14,14
1172,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19410.0,307,EAST 111 STREET,Manhattan,10029.0,1016830006.0,1052871.0,MN-11,8,180.0,MN34,40.793651000000004,-73.939684,40.79374,-73.939359,,Preservation,No,Non Prevailing Wage,0,6,2,0,0,0,1,7,0,0,0,0,0,0,8,0,8,8
1171,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19381.0,212,EAST 111 STREET,Manhattan,10029.0,1016600043.0,1052483.0,MN-11,8,180.0,MN34,40.794528,-73.941825,40.7943,-73.941865,,Preservation,No,Non Prevailing Wage,0,7,1,0,0,0,1,7,0,0,0,0,0,0,8,0,8,8
1170,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19299.0,18,EAST 110 STREET,Manhattan,10029.0,1016150060.0,1051606.0,MN-11,9,17401.0,MN33,40.796434999999995,-73.948274,40.79626,-73.948447,,Preservation,No,Non Prevailing Wage,0,31,28,0,0,1,14,25,16,5,0,0,0,0,60,0,60,60
1169,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19235.0,26,EAST 109 STREET,Manhattan,10029.0,1016140057.0,1051587.0,MN-11,9,17401.0,MN33,40.795722,-73.948545,40.79545,-73.948487,,Preservation,No,Non Prevailing Wage,0,7,7,0,0,0,4,0,10,0,0,0,0,0,14,0,14,14
1168,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19233.0,24,EAST 109 STREET,Manhattan,10029.0,1016140058.0,1051588.0,MN-11,9,17401.0,MN33,40.795741,-73.948592,40.7955,-73.948585,,Preservation,No,Non Prevailing Wage,0,8,7,0,0,0,0,6,8,1,0,0,0,0,15,0,15,15
1167,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19231.0,22,EAST 109 STREET,Manhattan,10029.0,1016140060.0,1051589.0,MN-11,9,17401.0,MN33,40.795759999999994,-73.948635,40.79554,-73.948686,,Preservation,No,Non Prevailing Wage,4,8,3,0,0,0,0,6,4,5,0,0,0,0,15,0,15,15
1166,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19221.0,18,EAST 109 STREET,Manhattan,10029.0,1016140062.0,1051591.0,MN-11,9,17401.0,MN33,40.795799,-73.94872600000001,40.79562,-73.948874,,Preservation,No,Non Prevailing Wage,0,6,4,0,0,0,1,0,9,0,0,0,0,0,10,0,10,10
1165,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19208.0,16,EAST 109 STREET,Manhattan,10029.0,1016140063.0,1051592.0,MN-11,9,17401.0,MN33,40.795818,-73.948769,40.79565,-73.948953,,Preservation,No,Non Prevailing Wage,0,3,7,0,0,0,0,0,10,0,0,0,0,0,10,0,10,10
1164,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19200.0,15,EAST 109 STREET,Manhattan,10029.0,1016150010.0,1051599.0,MN-11,9,17401.0,MN33,40.795832,-73.948758,40.796040000000005,-73.948689,,Preservation,No,Non Prevailing Wage,1,12,9,0,0,2,7,17,0,0,0,0,0,0,24,0,24,24
1163,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19198.0,11,EAST 109 STREET,Manhattan,10029.0,1016150009.0,1051598.0,MN-11,9,17401.0,MN33,40.79587,-73.948848,40.79609,-73.94880500000001,,Preservation,No,Non Prevailing Wage,1,14,9,0,0,0,7,17,0,0,0,0,0,0,24,0,24,24
1162,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,19024.0,162,EAST 105 STREET,Manhattan,10029.0,1016320046.0,1051974.0,MN-11,8,166.0,MN33,40.791305,-73.946161,40.791090000000004,-73.946237,,Preservation,No,Non Prevailing Wage,0,4,1,0,0,0,2,1,2,0,0,0,0,0,5,0,5,5
1161,58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2016-12-28T00:00:00,,1323.0,2349,2 AVENUE,Manhattan,10035.0,1017850025.0,1054588.0,MN-11,8,194.0,MN34,40.799766999999996,-73.93574100000001,40.79998,-73.93601899999999,,Preservation,No,Non Prevailing Wage,0,7,2,0,0,0,1,4,4,0,0,0,0,0,9,0,9,9
