,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,1-br_units,2-br_units,3-br_units,4-br_units,5-br_units,6-br+_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
3044,50207,MHANY East NY Partnership,2014-06-19T00:00:00,2016-01-20T00:00:00,354367.0,2709,PITKIN AVENUE,Brooklyn,11208.0,3042130001.0,3342869.0,BK-05,42,1196.0,BK82,40.675374,-73.872191,40.675740000000005,-73.8724,2015-12-29T00:00:00,Preservation,No,Non Prevailing Wage,0,3,0,0,0,0,0,0,1,2,0,0,0,0,3,0,3,3
3043,50207,MHANY East NY Partnership,2014-06-19T00:00:00,2016-01-20T00:00:00,300660.0,438,EUCLID AVENUE,Brooklyn,11208.0,3042130016.0,3342871.0,BK-05,42,1196.0,BK82,40.676441,-73.872182,40.67631,-73.87239100000001,2015-12-24T00:00:00,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3
3042,48767,HRP 133-134,2014-06-19T00:00:00,2014-06-19T00:00:00,844218.0,503,WEST 133 STREET,Manhattan,10027.0,1019870024.0,1085357.0,MN-09,7,219.0,MN06,40.817836,-73.953738,40.81807,-73.953716,2014-06-19T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,41,0,0,0,0,2,27,12,0,0,0,0,41,0,41,41
3041,48767,HRP 133-134,2014-06-19T00:00:00,2014-06-19T00:00:00,40676.0,502,WEST 134 STREET,Manhattan,10031.0,1019870037.0,1085358.0,MN-09,7,219.0,MN06,40.818343,-73.953004,40.818290000000005,-73.953477,2014-06-19T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,30,0,0,0,1,0,23,6,0,0,0,0,30,0,30,30
3040,48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00,2016-12-14T00:00:00,41096.0,63,WEST 137TH ST,Manhattan,10037.0,1017350008.0,1053903.0,MN-10,9,212.0,MN03,40.814840000000004,-73.938548,40.815259999999995,-73.938982,2016-06-16T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,20,0,1,2,8,11,0,0,0,0,0,21,0,21,21
3039,48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00,2016-12-14T00:00:00,40557.0,132,WEST 133 STREET,Manhattan,10030.0,1019170045.0,1058176.0,MN-10,9,226.0,MN03,40.813357,-73.94312,40.8131,-73.94309100000001,2016-12-14T00:00:00,Preservation,No,Non Prevailing Wage,0,4,6,0,0,1,1,1,9,0,0,0,0,0,11,0,11,11
3038,48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00,2016-12-14T00:00:00,40553.0,125,WEST 133 STREET,Manhattan,10030.0,1019180020.0,1058222.0,MN-10,9,226.0,MN03,40.813309999999994,-73.94295699999999,40.81346,-73.942769,2016-12-08T00:00:00,Preservation,No,Non Prevailing Wage,0,11,9,0,0,1,0,2,14,5,0,0,0,0,21,0,21,21
3037,48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00,2016-12-14T00:00:00,40547.0,119,WEST 133RD STREET,Manhattan,10030.0,1019180023.0,1058224.0,MN-10,9,226.0,MN03,40.813266,-73.942856,40.81337,-73.942563,2016-06-22T00:00:00,Preservation,No,Non Prevailing Wage,0,3,6,0,0,1,5,4,1,0,0,0,0,0,10,0,10,10
3036,48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00,2016-12-14T00:00:00,38995.0,229,WEST 121 STREET,Manhattan,10027.0,1019270015.0,1058502.0,MN-10,9,220.0,MN11,40.806845,-73.951202,40.80723,-73.95156,2016-06-01T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,0,20,1,5,6,10,0,0,0,0,0,21,0,21,21
3035,48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00,2016-12-14T00:00:00,38344.0,235,WEST 116 STREET,Manhattan,10026.0,1019220013.0,1058372.0,MN-10,9,218.0,MN11,40.80386,-73.954018,40.804190000000006,-73.954087,2016-08-16T00:00:00,Preservation,No,Non Prevailing Wage,0,10,0,0,6,0,0,0,11,5,0,0,0,0,16,0,16,16
3034,50371,Hill House,2014-06-23T00:00:00,2014-06-23T00:00:00,879125.0,1616,GRAND AVENUE,Bronx,10453.0,2028650162.0,2101324.0,BX-05,14,217.0,BX36,40.846604,-73.916135,40.8464,-73.91589,2014-06-23T00:00:00,Preservation,Yes,Non Prevailing Wage,42,1,0,0,0,1,43,1,0,0,0,0,0,0,44,0,44,44
3032,50580,180 Saint Nicholas Avenue HDFC,2014-06-24T00:00:00,2017-10-25T00:00:00,28059.0,180,ST NICHOLAS AVENUE,Manhattan,10026.0,1019250013.0,1058445.0,MN-10,9,220.0,MN11,40.805904,-73.9528,40.805890000000005,-73.952467,2017-10-25T00:00:00,Preservation,No,Non Prevailing Wage,0,0,21,0,0,0,0,0,0,21,0,0,0,0,0,21,21,21
3031,50390,St Barnabas Housing For The Elderly,2014-06-24T00:00:00,2014-06-24T00:00:00,66411.0,535,EAST 182 STREET,Bronx,10457.0,2030510001.0,2095365.0,BX-06,15,385.0,BX01,40.853111,-73.89279,40.853190000000005,-73.892504,2014-06-24T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,90,0,0,1,27,64,0,0,0,0,0,0,91,0,91,91
3023,48624,TBK902 - Shinda,2014-06-24T00:00:00,2016-04-01T00:00:00,380356.0,163,SUYDAM STREET,Brooklyn,11221.0,3032080050.0,3072921.0,BK-04,34,423.0,BK78,40.699528,-73.926288,40.69957,-73.92658,2016-04-01T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3022,48624,TBK902 - Shinda,2014-06-24T00:00:00,2016-04-01T00:00:00,376557.0,1752,STERLING PLACE,Brooklyn,11233.0,3014700029.0,3039434.0,BK-16,41,361.0,BK79,40.670908000000004,-73.92066,40.67065,-73.92065,2016-04-01T00:00:00,Preservation,No,Non Prevailing Wage,0,0,19,12,0,0,0,26,4,1,0,0,0,0,31,0,31,31
3021,48624,TBK902 - Shinda,2014-06-24T00:00:00,2016-04-01T00:00:00,376543.0,1725,STERLING PLACE,Brooklyn,11233.0,3014660065.0,3039389.0,BK-16,41,363.0,BK79,40.670971,-73.921543,40.67122,-73.92149599999999,2016-04-01T00:00:00,Preservation,No,Non Prevailing Wage,0,0,16,0,0,0,0,6,4,6,0,0,0,0,16,0,16,16
3020,48624,TBK902 - Shinda,2014-06-24T00:00:00,2016-04-01T00:00:00,376539.0,1719,STERLING PLACE,Brooklyn,11233.0,3014660067.0,3039390.0,BK-16,41,363.0,BK79,40.670982,-73.921713,40.67123,-73.921648,2016-04-01T00:00:00,Preservation,No,Non Prevailing Wage,0,0,15,0,0,1,0,0,10,6,0,0,0,0,16,0,16,16
3019,48624,TBK902 - Shinda,2014-06-24T00:00:00,2016-04-01T00:00:00,366365.0,354,SARATOGA AVENUE,Brooklyn,11233.0,3014520051.0,3039059.0,BK-16,41,303.0,BK79,40.673578000000006,-73.916764,40.6736,-73.916947,2016-04-01T00:00:00,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,0,0,12,0,0,0,0,0,12,0,12,12
3018,48624,TBK902 - Shinda,2014-06-24T00:00:00,2016-04-01T00:00:00,330826.0,25,MADISON STREET,Brooklyn,11238.0,3019870071.0,3057109.0,BK-03,35,229.0,BK69,40.683888,-73.95788,40.68407,-73.958164,2016-04-01T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,4,0,0,0,0,5,3,0,0,0,0,8,0,8,8
3017,48624,TBK902 - Shinda,2014-06-24T00:00:00,2016-04-01T00:00:00,326470.0,1619,LINCOLN PLACE,Brooklyn,11233.0,3013870057.0,3037220.0,BK-08,41,359.0,BK61,40.669323,-73.92326800000001,40.66948,-73.923059,2016-04-01T00:00:00,Preservation,No,Non Prevailing Wage,0,0,5,1,0,0,0,0,6,0,0,0,0,0,6,0,6,6
3011,52413,Harry Silver Apartments,2014-06-25T00:00:00,2014-06-26T00:00:00,955003.0,806,MIDWOOD STREET,Brooklyn,11203.0,3045900051.0,3323070.0,BK-09,41,880.0,BK60,40.661190999999995,-73.93357900000001,40.66085,-73.933053,2014-06-26T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,288,0,0,0,0,72,184,32,0,0,0,0,0,288,288,288
3010,51590,226 West 113th Street HDFC,2014-06-25T00:00:00,2017-03-13T00:00:00,38023.0,226,WEST 113 STREET,Manhattan,10026.0,1018280040.0,1055121.0,MN-10,9,216.0,MN11,40.801587,-73.95467,40.801429999999996,-73.954865,2017-03-13T00:00:00,Preservation,No,Non Prevailing Wage,1,16,1,0,0,0,1,0,0,0,12,5,0,0,1,17,18,18
3009,50359,FS Development,2014-06-25T00:00:00,2014-06-25T00:00:00,41432.0,228,WEST 140 STREET,Manhattan,10030.0,1020250058.0,1060386.0,MN-10,9,230.0,MN03,40.818907,-73.94243900000001,40.8192,-73.943722,2014-06-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,11,0,7,0,0,0,18,0,0,0,0,0,18,0,18,18
3008,50359,FS Development,2014-06-25T00:00:00,2014-06-25T00:00:00,41430.0,226,WEST 140 STREET,Manhattan,10030.0,1020250056.0,1060385.0,MN-10,9,230.0,MN03,40.818887,-73.9424,40.819140000000004,-73.943599,2014-06-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,10,0,8,0,0,0,18,0,0,0,0,0,18,0,18,18
3007,50359,FS Development,2014-06-25T00:00:00,2014-06-25T00:00:00,41428.0,224,WEST 140 STREET,Manhattan,10030.0,1020250055.0,1060384.0,MN-10,9,230.0,MN03,40.818871,-73.94236,40.81909,-73.943476,2014-06-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,10,0,8,0,0,0,18,0,0,0,0,0,18,0,18,18
3006,50359,FS Development,2014-06-25T00:00:00,2014-06-25T00:00:00,3581.0,2394,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1020250034.0,1060372.0,MN-10,9,230.0,MN03,40.818324,-73.941511,40.81844,-73.941919,2014-06-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,41,0,10,0,4,0,12,12,23,0,0,0,51,0,51,51
3002,55506,Cadman Tower,2014-06-26T00:00:00,2014-06-26T00:00:00,221260.0,79,CLARK STREET,Brooklyn,11201.0,3002320001.0,3001727.0,BK-02,33,1.0,BK09,40.697435999999996,-73.99288100000001,40.69761,-73.992171,2014-06-26T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,0,422,0,0,0,0,0,0,0,0,422,0,422,422,422
3001,52411,Twin Parks S.W.,2014-06-26T00:00:00,2014-06-30T00:00:00,955452.0,2010,VALENTINE AVENUE,Bronx,10457.0,2031420001.0,2013284.0,BX-05,15,379.0,BX41,40.850599,-73.900576,40.85051,-73.899962,2014-06-30T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,536,0,0,0,24,127,155,182,48,0,0,0,536,0,536,536
2999,51252,Mount Sharon HDFC,2014-06-26T00:00:00,2016-05-13T00:00:00,119119.0,2085,WALTON AVENUE,Bronx,10453.0,2031790047.0,2013964.0,BX-05,14,241.0,BX41,40.854223,-73.90578000000001,40.85464,-73.905725,2016-05-13T00:00:00,Preservation,No,Non Prevailing Wage,0,3,38,0,0,1,0,12,17,13,0,0,0,0,42,0,42,42
2998,51252,Mount Sharon HDFC,2014-06-26T00:00:00,2016-05-13T00:00:00,116663.0,2432,UNIVERSITY AVENUE,Bronx,10468.0,2032130014.0,2014629.0,BX-07,14,263.0,BX30,40.863593,-73.904393,40.86377,-73.90373100000001,2016-05-13T00:00:00,Preservation,No,Non Prevailing Wage,0,0,45,0,0,1,0,27,8,11,0,0,0,0,46,0,46,46
2997,51252,Mount Sharon HDFC,2014-06-26T00:00:00,2016-05-13T00:00:00,46526.0,3060,BAILEY AVENUE,Bronx,10463.0,2032610017.0,2015922.0,BX-08,14,277.0,BX28,40.8774,-73.90293,40.8775,-73.90249200000001,2016-05-13T00:00:00,Preservation,No,Non Prevailing Wage,0,3,6,0,0,0,0,0,3,6,0,0,0,0,9,0,9,9
2996,51252,Mount Sharon HDFC,2014-06-26T00:00:00,2016-05-13T00:00:00,46525.0,3058,BAILEY AVENUE,Bronx,10463.0,2032610015.0,2015921.0,BX-08,14,277.0,BX28,40.877375,-73.902948,40.87742,-73.90257199999999,2016-05-13T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,0,0,1,0,0,9,0,0,0,0,0,9,0,9,9
2995,51104,456 Washington Street,2014-06-26T00:00:00,2016-10-07T00:00:00,956094.0,460,WASHINGTON STREET,Manhattan,10013.0,1005957509.0,1080177.0,MN-01,1,39.0,MN24,40.724414,-74.010192,40.72446,-74.010654,2016-10-07T00:00:00,New Construction,No,Non Prevailing Wage,0,0,22,0,0,0,5,6,11,0,0,0,0,0,22,0,22,107
2993,50583,SECOND ATLANTIC TERMINAL HOUSING CORPORATION,2014-06-26T00:00:00,2017-06-29T00:00:00,217149.0,475,CARLTON AVENUE,Brooklyn,11238.0,3020070014.0,3321981.0,BK-02,35,179.0,BK68,40.683478,-73.97091800000001,40.684,-73.970445,2017-06-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,305,0,0,0,0,0,305,0,0,0,0,0,0,305,305,305
2992,50497,655 Morris Avenue,2014-06-26T00:00:00,2016-12-01T00:00:00,806842.0,635,MORRIS AVENUE,Bronx,10451.0,2024410001.0,2002441.0,BX-01,17,65.0,BX34,40.819177,-73.92195799999999,40.81948,-73.922741,2016-12-01T00:00:00,New Construction,No,Non Prevailing Wage,0,0,153,22,0,1,9,77,82,8,0,0,0,0,176,0,176,176
2991,50408,333 E 209TH STREET,2014-06-26T00:00:00,2016-02-29T00:00:00,67516.0,333,EAST 209 STREET,Bronx,10467.0,2033520001.0,2018488.0,BX-07,11,42902.0,BX43,40.876725,-73.874278,40.87682,-73.874093,2016-02-29T00:00:00,Preservation,No,Non Prevailing Wage,0,42,0,0,0,1,0,36,6,1,0,0,0,0,0,43,43,43
2990,50282,Selfhelp. 6469 Broadway. Van Courtlandt Green,2014-06-26T00:00:00,2016-04-20T00:00:00,983486.0,6469,BROADWAY,Bronx,10471.0,2058517501.0,2084826.0,BX-08,11,345.0,BX22,40.904171000000005,-73.896408,40.90397,-73.896745,2016-04-20T00:00:00,New Construction,No,Non Prevailing Wage,0,8,77,0,0,1,85,1,0,0,0,0,0,0,86,0,86,86
2989,50088,810 River,2014-06-26T00:00:00,2018-06-18T00:00:00,949394.0,810,RIVER AVENUE,Bronx,10451.0,2024830005.0,2002976.0,BX-04,8,63.0,BX63,40.826091999999996,-73.926925,40.8262,-73.926538,2018-06-18T00:00:00,New Construction,No,Non Prevailing Wage,0,22,84,27,0,1,19,57,27,31,0,0,0,0,134,0,134,134
2988,49908,546 West 44th Street,2014-06-26T00:00:00,2017-07-14T00:00:00,955006.0,546,WEST 44 STREET,Manhattan,10036.0,1010720050.0,1090461.0,MN-04,3,129.0,MN15,40.761619,-73.996199,40.7614,-73.996589,2017-07-14T00:00:00,New Construction,No,Non Prevailing Wage,0,0,62,0,0,0,23,26,13,0,0,0,0,0,62,0,62,280
2987,49172,UP. 316 East 162nd St.,2014-06-26T00:00:00,2016-12-13T00:00:00,948177.0,316,EAST 162 STREET,Bronx,10451.0,2024210027.0,2129176.0,BX-04,17,173.0,BX14,40.826032,-73.916443,40.825759999999995,-73.916382,2016-12-13T00:00:00,New Construction,No,Prevailing Wage,86,0,0,0,0,0,86,0,0,0,0,0,0,0,86,0,86,86
2985,48787,1091 Bushwick Avenue HDFC,2014-06-26T00:00:00,2018-06-21T00:00:00,215645.0,1089,BUSHWICK AVENUE,Brooklyn,11221.0,3033490003.0,3076548.0,BK-04,34,399.0,BK78,40.690255,-73.919451,40.69044,-73.919166,2018-06-21T00:00:00,Preservation,No,Non Prevailing Wage,0,16,0,0,0,0,2,14,0,0,0,0,0,0,1,15,16,16
2977,48607,TBX910 - Lemle & Wolff,2014-06-26T00:00:00,2017-01-20T00:00:00,92694.0,2292,LORING PLACE NORTH,Bronx,10468.0,2032250091.0,2014940.0,BX-07,14,255.0,BX30,40.861515000000004,-73.908539,40.861309999999996,-73.90835799999999,2015-05-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,0,0,1,0,0,1,0,8,0,0,0,9,0,9,9
2976,48607,TBX910 - Lemle & Wolff,2014-06-26T00:00:00,2017-01-20T00:00:00,87863.0,760,HUNTS POINT AVENUE,Bronx,10474.0,2027630195.0,2006549.0,BX-02,17,117.0,BX27,40.815899,-73.88723900000001,40.81617,-73.887141,2017-01-20T00:00:00,Preservation,No,Non Prevailing Wage,0,0,48,0,0,1,1,23,13,12,0,0,0,0,49,0,49,49
2975,48607,TBX910 - Lemle & Wolff,2014-06-26T00:00:00,2017-01-20T00:00:00,80080.0,1175,GERARD AVENUE,Bronx,10452.0,2024880036.0,2003002.0,BX-04,16,197.0,BX63,40.834706,-73.920721,40.8347,-73.921058,2016-01-08T00:00:00,Preservation,No,Non Prevailing Wage,0,0,42,0,0,1,0,30,7,6,0,0,0,0,43,0,43,43
2974,48607,TBX910 - Lemle & Wolff,2014-06-26T00:00:00,2017-01-20T00:00:00,65790.0,108,EAST 176 STREET,Bronx,10453.0,2028260024.0,2007882.0,BX-05,14,22701.0,BX41,40.848177,-73.909403,40.84791,-73.90933100000001,2016-01-08T00:00:00,Preservation,No,Non Prevailing Wage,0,0,36,0,0,1,0,25,6,6,0,0,0,0,37,0,37,37
2973,44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,2014-06-26T00:00:00,2017-10-26T00:00:00,939117.0,2247,WALTON AVENUE,Bronx,10453.0,2031860076.0,2128908.0,BX-05,14,239.0,BX40,40.857477,-73.90335,40.85751,-73.903613,2017-10-05T00:00:00,New Construction,No,Non Prevailing Wage,33,0,16,0,0,1,18,19,13,0,0,0,0,0,50,0,50,50
2972,44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,2014-06-26T00:00:00,2017-10-26T00:00:00,926997.0,280,EAST BURNSIDE AVENUE,Bronx,10457.0,2028140073.0,2007780.0,BX-05,15,381.0,BX41,40.851217,-73.90201,40.8508,-73.902011,2017-10-26T00:00:00,New Construction,No,Non Prevailing Wage,12,0,27,0,0,1,9,8,23,0,0,0,0,0,40,0,40,40
2964,52056,2015 Monterey Avenue LLC aka PRC Monterey,2014-06-27T00:00:00,2014-06-27T00:00:00,118505.0,1715,VYSE AVENUE,Bronx,10460.0,2029900027.0,2010675.0,BX-03,17,161.0,BX75,40.835995000000004,-73.886439,40.8366,-73.88637299999999,2014-06-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,44,0,0,0,0,5,30,9,0,0,0,0,44,0,44,44
2963,52056,2015 Monterey Avenue LLC aka PRC Monterey,2014-06-27T00:00:00,2014-06-27T00:00:00,118501.0,1693,VYSE AVENUE,Bronx,10460.0,2029900034.0,2010678.0,BX-03,17,161.0,BX75,40.835731,-73.886595,40.836220000000004,-73.88659799999999,2014-06-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,26,0,0,0,0,5,15,6,0,0,0,0,26,0,26,26
2962,52056,2015 Monterey Avenue LLC aka PRC Monterey,2014-06-27T00:00:00,2014-06-27T00:00:00,118499.0,1687,VYSE AVENUE,Bronx,10460.0,2029900037.0,2010679.0,BX-03,17,161.0,BX75,40.83566,-73.886638,40.83603,-73.886714,2014-06-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,24,0,0,0,0,0,15,5,4,0,0,0,24,0,24,24
2961,52056,2015 Monterey Avenue LLC aka PRC Monterey,2014-06-27T00:00:00,2014-06-27T00:00:00,118496.0,1671,VYSE AVENUE,Bronx,10460.0,2029900043.0,2010680.0,BX-03,17,161.0,BX75,40.835468,-73.886751,40.835609999999996,-73.886967,2014-06-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,27,0,0,0,0,1,17,9,0,0,0,0,27,0,27,27
2960,52056,2015 Monterey Avenue LLC aka PRC Monterey,2014-06-27T00:00:00,2014-06-27T00:00:00,118494.0,1665,VYSE AVENUE,Bronx,10460.0,2029900050.0,2010681.0,BX-03,17,161.0,BX75,40.835397,-73.886794,40.83538,-73.887109,2014-06-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,38,0,0,0,0,5,29,4,0,0,0,0,38,0,38,38
2959,52056,2015 Monterey Avenue LLC aka PRC Monterey,2014-06-27T00:00:00,2014-06-27T00:00:00,96830.0,2023,MONTEREY AVENUE,Bronx,10457.0,2030610022.0,2011835.0,BX-06,15,37504.0,BX17,40.84837,-73.894258,40.84854,-73.894446,2014-06-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2958,52056,2015 Monterey Avenue LLC aka PRC Monterey,2014-06-27T00:00:00,2014-06-27T00:00:00,96827.0,2015,MONTEREY AVENUE,Bronx,10457.0,2030610026.0,2011837.0,BX-06,15,37504.0,BX17,40.848145,-73.89439200000001,40.84822,-73.894638,2014-06-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2957,52056,2015 Monterey Avenue LLC aka PRC Monterey,2014-06-27T00:00:00,2014-06-27T00:00:00,96824.0,2005,MONTEREY AVENUE,Bronx,10457.0,2030610032.0,2011840.0,BX-06,15,37504.0,BX17,40.847862,-73.894566,40.84789,-73.89479399999999,2014-06-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2956,52056,2015 Monterey Avenue LLC aka PRC Monterey,2014-06-27T00:00:00,2014-06-27T00:00:00,65995.0,551,EAST 178 STREET,Bronx,10457.0,2030610036.0,2011842.0,BX-06,15,37504.0,BX17,40.847528000000004,-73.894599,40.84768,-73.89434200000001,2014-06-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2955,52056,2015 Monterey Avenue LLC aka PRC Monterey,2014-06-27T00:00:00,2014-06-27T00:00:00,65993.0,547,EAST 178 STREET,Bronx,10457.0,2030610034.0,2011841.0,BX-06,15,37504.0,BX17,40.847638,-73.89492,40.84775,-73.894873,2014-06-27T00:00:00,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2954,51299,GATEWAY ELTON III,2014-06-27T00:00:00,2016-11-25T00:00:00,956539.0,1062,ELTON STREET,Brooklyn,11208.0,3044477501.0,3413940.0,BK-05,42,1070.0,BK82,40.657478000000005,-73.87479499999999,40.65705,-73.875095,2016-11-25T00:00:00,New Construction,No,Non Prevailing Wage,0,41,94,0,0,1,23,41,36,36,0,0,0,0,136,0,136,136
2953,51299,GATEWAY ELTON III,2014-06-27T00:00:00,2016-11-25T00:00:00,928126.0,475,LOCKE STREET,Brooklyn,11208.0,3044477502.0,3413941.0,BK-05,42,1070.0,BK82,40.656348,-73.87567,40.656690000000005,-73.875817,2016-11-25T00:00:00,New Construction,No,Non Prevailing Wage,0,45,105,0,0,1,15,56,45,33,2,0,0,0,151,0,151,151
2952,51177,Edgecombe Preservation Reyndication (Phase),2014-06-27T00:00:00,2016-03-01T00:00:00,804763.0,219,EDGECOMBE AVENUE,Manhattan,10030.0,1020510064.0,1079816.0,MN-09,9,227.0,MN04,40.822994,-73.94416600000001,40.82315,-73.944434,2015-12-28T00:00:00,Preservation,No,Non Prevailing Wage,0,0,30,0,0,0,0,20,10,0,0,0,0,0,30,0,30,30
2951,51177,Edgecombe Preservation Reyndication (Phase),2014-06-27T00:00:00,2016-03-01T00:00:00,41937.0,340,WEST 145 STREET,Manhattan,10039.0,1020510060.0,1061060.0,MN-09,9,227.0,MN04,40.823696999999996,-73.943985,40.82347,-73.944123,2015-11-09T00:00:00,Preservation,No,Non Prevailing Wage,0,0,7,0,0,0,0,0,7,0,0,0,0,0,7,0,7,7
2950,51177,Edgecombe Preservation Reyndication (Phase),2014-06-27T00:00:00,2016-03-01T00:00:00,41521.0,351,WEST 141 STREET,Manhattan,10030.0,1020510004.0,1061039.0,MN-09,9,227.0,MN04,40.821005,-73.94544,40.82128,-73.945548,2015-07-14T00:00:00,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,1,0,5,6,0,0,0,0,12,0,12,12
2949,51177,Edgecombe Preservation Reyndication (Phase),2014-06-27T00:00:00,2016-03-01T00:00:00,41519.0,347,WEST 141 STREET,Manhattan,10030.0,1020510007.0,1061040.0,MN-09,9,227.0,MN04,40.820986,-73.945397,40.82119,-73.94534200000001,2015-07-14T00:00:00,Preservation,No,Non Prevailing Wage,0,0,10,0,0,0,1,4,1,4,0,0,0,0,10,0,10,10
2948,51177,Edgecombe Preservation Reyndication (Phase),2014-06-27T00:00:00,2016-03-01T00:00:00,28152.0,618,ST NICHOLAS AVENUE,Manhattan,10030.0,1020480042.0,1060915.0,MN-10,9,22102.0,MN03,40.821068,-73.946159,40.82093,-73.94586600000001,2015-07-14T00:00:00,Preservation,No,Non Prevailing Wage,0,0,15,0,0,0,0,10,0,5,0,0,0,0,15,0,15,15
2947,51177,Edgecombe Preservation Reyndication (Phase),2014-06-27T00:00:00,2016-03-01T00:00:00,21246.0,211,EDGECOMBE AVENUE,Manhattan,10030.0,1020510066.0,1079815.0,MN-09,9,227.0,MN04,40.822868,-73.94422800000001,40.82298,-73.94451,2016-02-23T00:00:00,Preservation,No,Non Prevailing Wage,0,0,35,0,0,1,0,22,4,10,0,0,0,0,36,0,36,36
2946,51177,Edgecombe Preservation Reyndication (Phase),2014-06-27T00:00:00,2016-03-01T00:00:00,21221.0,180,EDGECOMBE AVENUE,Manhattan,10030.0,1020510098.0,1061083.0,MN-09,9,227.0,MN04,40.822144,-73.94455,40.82193,-73.944435,2015-07-30T00:00:00,Preservation,No,Non Prevailing Wage,0,0,42,0,0,0,0,7,19,16,0,0,0,0,42,0,42,42
2945,51177,Edgecombe Preservation Reyndication (Phase),2014-06-27T00:00:00,2016-03-01T00:00:00,21220.0,169,EDGECOMBE AVENUE,Manhattan,10030.0,1020510081.0,1061076.0,MN-09,9,227.0,MN04,40.822212,-73.944539,40.82233,-73.94481400000001,2016-02-23T00:00:00,Preservation,No,Non Prevailing Wage,0,0,20,0,0,0,0,12,8,0,0,0,0,0,20,0,20,20
2944,51177,Edgecombe Preservation Reyndication (Phase),2014-06-27T00:00:00,2016-03-01T00:00:00,21219.0,165,EDGECOMBE AVENUE,Manhattan,10030.0,1020510083.0,1061077.0,MN-09,9,227.0,MN04,40.822148999999996,-73.944568,40.82223,-73.944861,2016-03-01T00:00:00,Preservation,No,Non Prevailing Wage,0,0,19,0,0,1,0,12,8,0,0,0,0,0,20,0,20,20
2943,51177,Edgecombe Preservation Reyndication (Phase),2014-06-27T00:00:00,2016-03-01T00:00:00,21218.0,161,EDGECOMBE AVENUE,Manhattan,10030.0,1020510085.0,1061078.0,MN-09,9,227.0,MN04,40.822086,-73.944601,40.82213,-73.944908,2015-12-17T00:00:00,Preservation,No,Non Prevailing Wage,0,0,15,0,0,0,1,9,1,4,0,0,0,0,15,0,15,15
